"news_id";"prompt_type";"model_response";"parsed_events"
"14.0";"few_shot";"субъект: NF Group; объект: концепция башни One; действие: пересмотрели, снизили высоту, добавили парк Sky Garden; время: не указано.  
субъект: Сергей Кузнецов; объект: облик проекта; действие: разработал; время: не указано.  
субъект: Дмитрий Сухов; объект: проект; действие: выступил соавтором; время: не указано.  
субъект: власти столицы; объект: архитектурно-градостроительное решение (АГР); действие: утвердили; время: не указано.  
субъект: консалтинговая компания NF Group; объект: строительство башни One; действие: стартует до конца 2025 года, ввод в эксплуатацию планируется в 2030 году; время: до конца 2025 года, 2030 год.  
субъект: представитель консалтинговой компании; объект: архитектура башни; действие: сообщил о принципах биофильного дизайна и подсветке; время: не указано.  
субъект: Андрей Соловьев; объект: башня One; действие: отметил интерес как ""редкий продукт"" и ориентир для премиального девелопмента; время: не указано.";"[{'subject': 'NF Group', 'object': 'концепция башни One', 'action': 'пересмотрели, снизили высоту, добавили парк Sky Garden', 'time': 'не указано.'}, {'subject': 'Сергей Кузнецов', 'object': 'облик проекта', 'action': 'разработал', 'time': 'не указано.'}, {'subject': 'Дмитрий Сухов', 'object': 'проект', 'action': 'выступил соавтором', 'time': 'не указано.'}, {'subject': 'власти столицы', 'object': 'архитектурно-градостроительное решение (АГР)', 'action': 'утвердили', 'time': 'не указано.'}, {'subject': 'консалтинговая компания NF Group', 'object': 'строительство башни One', 'action': 'стартует до конца 2025 года, ввод в эксплуатацию планируется в 2030 году', 'time': 'до конца 2025 года, 2030 год.'}, {'subject': 'представитель консалтинговой компании', 'object': 'архитектура башни', 'action': 'сообщил о принципах биофильного дизайна и подсветке', 'time': 'не указано.'}, {'subject': 'Андрей Соловьев', 'object': 'башня One', 'action': 'отметил интерес как ""редкий продукт"" и ориентир для премиального девелопмента', 'time': 'не указано.'}]"
"14.0";"chain_of_thought";"Шаг 1: Ключевые события в тексте:  
1. Пересмотр концепции башни One.  
2. Создание парка Sky Garden.  
3. Разработка облика проекта.  
4. Утверждение архитектурно-градостроительного решения (АГР).  
5. Начало строительства башни.  
6. Ввод башни в эксплуатацию.  

Шаг 2 и Шаг 3:  

1. Субъект: NF Group; объект: концепция башни One; действие: пересмотрели, снизили высоту; время: не указано.  
   Формат: субъект: NF Group; объект: концепция башни One; действие: пересмотрели, снизили высоту; время: не указано.  

2. Субъект: NF Group; объект: парк Sky Garden; действие: появится; время: не указано.  
   Формат: субъект: NF Group; объект: парк Sky Garden; действие: появится; время: не указано.  

3. Субъект: Сергей Кузнецов, Дмитрий Сухов; объект: облик проекта; действие: разработал, выступил соавтором; время: не указано.  
   Формат: субъект: Сергей Кузнецов, Дмитрий Сухов; объект: облик проекта; действие: разработал, выступил соавтором; время: не указано.  

4. Субъект: власти столицы; объект: архитектурно-градостроительное решение (АГР); действие: утвердили; время: не указано.  
   Формат: субъект: власти столицы; объект: архитектурно-градостроительное решение (АГР); действие: утвердили; время: не указано.  

5. Субъект: NF Group; объект: строительство башни; действие: стартует; время: до конца 2025 года.  
   Формат: субъект: NF Group; объект: строительство башни; действие: стартует; время: до конца 2025";"[{'subject': 'не указано', 'object': 'концепция башни One', 'action': 'пересмотрели, снизили высоту', 'time': 'не указано.'}, {'subject': 'NF Group', 'object': 'концепция башни One', 'action': 'пересмотрели, снизили высоту', 'time': 'не указано.'}, {'subject': 'не указано', 'object': 'парк Sky Garden', 'action': 'появится', 'time': 'не указано.'}, {'subject': 'NF Group', 'object': 'парк Sky Garden', 'action': 'появится', 'time': 'не указано.'}, {'subject': 'не указано', 'object': 'облик проекта', 'action': 'разработал, выступил соавтором', 'time': 'не указано.'}, {'subject': 'Сергей Кузнецов, Дмитрий Сухов', 'object': 'облик проекта', 'action': 'разработал, выступил соавтором', 'time': 'не указано.'}, {'subject': 'не указано', 'object': 'архитектурно-градостроительное решение (АГР)', 'action': 'утвердили', 'time': 'не указано.'}, {'subject': 'власти столицы', 'object': 'архитектурно-градостроительное решение (АГР)', 'action': 'утвердили', 'time': 'не указано.'}, {'subject': 'не указано', 'object': 'строительство башни', 'action': 'стартует', 'time': 'до конца 2025 года.'}, {'subject': 'NF Group', 'object': 'строительство башни', 'action': 'стартует', 'time': 'до конца 2025'}]"
"15.0";"zero_shot";"1. **субъект**: ЦБ РФ; **объект**: потребкредиты от 50 тысяч рублей; **действие**: предлагает ввести обязательный период охлаждения; **время**: не указано.  

2. **субъект**: ЦБ РФ; **объект**: ипотека, автокредиты, образовательные кредиты с госучастием; **действие**: не планирует применять период охлаждения; **время**: не указано.  

3. **субъект**: ЦБ РФ; **объект**: кредиты до 50 тысяч рублей; **действие**: период охлаждения не будет устанавливаться; **время**: не указано.  

4. **субъект**: ЦБ РФ; **объект**: кредиты от 50 до 200 тысяч рублей; **действие**: период охлаждения составит 4 часа; **время**: не указано.  

5. **субъект**: ЦБ РФ; **объект**: кредиты свыше 200 тысяч рублей; **действие**: период охлаждения составит 48 часов; **время**: не указано.  

6. **субъект**: ЦБ РФ; **объект**: Минфин России; **действие**: направил предложения для разработки законопроекта; **время**: не указано.";"[{'subject': 'ЦБ РФ', 'object': 'потребкредиты от 50 тысяч рублей', 'action': 'предлагает ввести обязательный период охлаждения', 'time': 'не указано.'}, {'subject': 'ЦБ РФ', 'object': 'ипотека, автокредиты, образовательные кредиты с госучастием', 'action': 'не планирует применять период охлаждения', 'time': 'не указано.'}, {'subject': 'ЦБ РФ', 'object': 'кредиты до 50 тысяч рублей', 'action': 'период охлаждения не будет устанавливаться', 'time': 'не указано.'}, {'subject': 'ЦБ РФ', 'object': 'кредиты от 50 до 200 тысяч рублей', 'action': 'период охлаждения составит 4 часа', 'time': 'не указано.'}, {'subject': 'ЦБ РФ', 'object': 'кредиты свыше 200 тысяч рублей', 'action': 'период охлаждения составит 48 часов', 'time': 'не указано.'}, {'subject': 'ЦБ РФ', 'object': 'Минфин России', 'action': 'направил предложения для разработки законопроекта', 'time': 'не указано.'}]"
"15.0";"few_shot";"субъект: ЦБ РФ; объект: обязательный период охлаждения для потребкредитов от 50 тысяч рублей; действие: предлагает ввести; время: не указано.  

субъект: ЦБ РФ; объект: ипотека, некоторые автомобильные кредиты, образовательные кредиты с госучастием; действие: не планирует применять период охлаждения; время: не указано.  

субъект: ЦБ РФ; объект: суммы до 50 тысяч рублей; действие: период охлаждения не будет устанавливаться; время: не указано.  

субъект: ЦБ РФ; объект: суммы от 50 тысяч до 200 тысяч рублей; действие: период охлаждения составит четыре часа; время: не указано.  

субъект: ЦБ РФ; объект: кредиты, превышающие 200 тысяч рублей; действие: период охлаждения составит 48 часов; время: не указано.  

субъект: ЦБ РФ; объект: Минфин России; действие: направил предложения для разработки законопроекта; время: не указано.";"[{'subject': 'ЦБ РФ', 'object': 'обязательный период охлаждения для потребкредитов от 50 тысяч рублей', 'action': 'предлагает ввести', 'time': 'не указано.'}, {'subject': 'ЦБ РФ', 'object': 'ипотека, некоторые автомобильные кредиты, образовательные кредиты с госучастием', 'action': 'не планирует применять период охлаждения', 'time': 'не указано.'}, {'subject': 'ЦБ РФ', 'object': 'суммы до 50 тысяч рублей', 'action': 'период охлаждения не будет устанавливаться', 'time': 'не указано.'}, {'subject': 'ЦБ РФ', 'object': 'суммы от 50 тысяч до 200 тысяч рублей', 'action': 'период охлаждения составит четыре часа', 'time': 'не указано.'}, {'subject': 'ЦБ РФ', 'object': 'кредиты, превышающие 200 тысяч рублей', 'action': 'период охлаждения составит 48 часов', 'time': 'не указано.'}, {'subject': 'ЦБ РФ', 'object': 'Минфин России', 'action': 'направил предложения для разработки законопроекта', 'time': 'не указано.'}]"
"15.0";"chain_of_thought";"Субъект: ЦБ РФ; объект: обязательный период охлаждения для потребкредитов от ";"[{'subject': 'не указано', 'object': 'обязательный период охлаждения для потребкредитов от', 'action': 'не указано', 'time': 'не указано'}]"
"16.0";"zero_shot";"1. Субъект: Москва; Объект: Евросоюз; Действие: ответит аналогичными мерами; Время: не указано.  
2. Субъект: Евросоюз; Объект: доходы от замороженных активов России; Действие: использование для погашения кредита Украине; Время: не указано.  
3. Субъект: Российская Федерация; Объект: финансовые активы западных стран; Действие: конфискует аналогичный объем; Время: не указано.  
4. Субъект: Москва; Объект: международные суды; Действие: обращение; Время: не указано.  
5. Субъект: Россия; Объект: факт заморозки западных средств; Действие: использование; Время: не указано.  
6. Субъект: РИА Новости; Объект: зеркальный ответ Москвы западным странам; Действие: подсчитало возможные последствия; Время: ранее.  
7. Субъект: Максим Осадчий; Объект: средства на счетах типа ""С""; Действие: отметил перевод; Время: март прошлого года.";"[{'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}]"
"16.0";"few_shot";"субъект: Российская Федерация; объект: финансовые активы западных стран; действие: конфискует; время: не указано.  

субъект: Европарламент; объект: доходы от замороженных активов России; действие: использование для погашения кредита Украине; время: не указано.  

субъект: Москва; объект: Евросоюз; действие: ответит аналогичными мерами; время: не указано.  

субъект: Запад; объект: санкционная политика; действие: делает невозможным согласование доброй воли; время: не указано.  

субъект: РИА Новости; объект: зеркальный ответ Москвы; действие: подсчитало возможные потери западных стран; время: ранее.  

субъект: Максим Осадчий; объект: средства на счетах типа ""С""; действие: отметил перевод; время: март прошлого года.";"[{'subject': 'Российская Федерация', 'object': 'финансовые активы западных стран', 'action': 'конфискует', 'time': 'не указано.'}, {'subject': 'Европарламент', 'object': 'доходы от замороженных активов России', 'action': 'использование для погашения кредита Украине', 'time': 'не указано.'}, {'subject': 'Москва', 'object': 'Евросоюз', 'action': 'ответит аналогичными мерами', 'time': 'не указано.'}, {'subject': 'Запад', 'object': 'санкционная политика', 'action': 'делает невозможным согласование доброй воли', 'time': 'не указано.'}, {'subject': 'РИА Новости', 'object': 'зеркальный ответ Москвы', 'action': 'подсчитало возможные потери западных стран', 'time': 'ранее.'}, {'subject': 'Максим Осадчий', 'object': 'средства на счетах типа ""С""', 'action': 'отметил перевод', 'time': 'март прошлого года.'}]"
"16.0";"chain_of_thought";"1. Событие 1:  
   - субъект: Евросоюз;  
   - объект: доходы от замороженных активов России;  
   - действие: решит использовать для погашения кредита Украине;  
   - время: в случае принятия решения.  

2. Событие 2:  
   - субъект: Российская Федерация;  
   - объект: аналогичный объем финансовых активов западных стран;  
   - действие: конфискует в ответ;  
   - время: если действия Европарламента будут исполнены.  

3. Событие 3:  
   - субъект: Совет Безопасности ООН;  
   - объект: конфискация активов России с помощью санкций;  
   - действие: требует согласия (но будет заблокировано Россией);  
   - время: при попытке конфискации.  

4. Событие 4:  
   - субъект: Москва;  
   - объект: международные суды;  
   - действие: обращение с исками;  
   - время: после возможных ответных мер.  

5. Событие 5:  
   - субъект: Западные страны;  
   - объект: замороженные средства (288 млрд долларов);  
   - действие: возможное изъятие российских активов;  
   - время: ранее обсуждалось.  

6. Событие 6:  
   - субъект: НРД (Национальный расчетный депозитарий);  
   - объект: 0,5 трлн рублей (6,5 млрд долларов);  
   - действие: перевод в АСВ (Агентство по страхованию вкладов) на счета типа ""С"";  
   - время: март прошлого года.";"[{'subject': 'Евросоюз', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'доходы от замороженных активов России', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'решит использовать для погашения кредита Украине', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'в случае принятия решения.'}, {'subject': 'Российская Федерация', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'аналогичный объем финансовых активов западных стран', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'конфискует в ответ', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'если действия Европарламента будут исполнены.'}, {'subject': 'Совет Безопасности ООН', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'конфискация активов России с помощью санкций', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'требует согласия (но будет заблокировано Россией)', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'при попытке конфискации.'}, {'subject': 'Москва', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'международные суды', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'обращение с исками', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'после возможных ответных мер.'}, {'subject': 'Западные страны', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'замороженные средства (288 млрд долларов)', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'возможное изъятие российских активов', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'ранее обсуждалось.'}, {'subject': 'НРД (Национальный расчетный депозитарий)', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': '0,5 трлн рублей (6,5 млрд долларов)', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'перевод в АСВ (Агентство по страхованию вкладов) на счета типа ""С""', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'март прошлого года.'}]"
"17.0";"zero_shot";"1. субъект: Полина Тризонова (руководитель пресс-службы Сбербанка); объект: заемщики; действие: сообщила о способах снижения долговой нагрузки; время: не указано.  

2. субъект: Банк России; объект: банки; действие: ужесточил условия по выдаче ипотеки; время: с 1 марта.  

3. субъект: Сбербанк; объект: клиенты; действие: ведет разъяснительную работу о снижении долговой нагрузки; время: не указано.  

4. субъект: клиент; объект: банк; действие: может предоставить дополнительную информацию для рассмотрения кредита; время: не указано.  

5. субъект: клиент; объект: созаемщик; действие: может привлечь для увеличения общего дохода; время: не указано.  

6. субъект: клиент; объект: кредитные карты; действие: может закрыть или уменьшить лимит; время: не указано.  

7. субъект: клиент; объект: кредит; действие: может запросить меньшую сумму или увеличить срок; время: не указано.";"[{'subject': 'Полина Тризонова (руководитель пресс-службы Сбербанка)', 'object': 'заемщики', 'action': 'сообщила о способах снижения долговой нагрузки', 'time': 'не указано.'}, {'subject': 'Банк России', 'object': 'банки', 'action': 'ужесточил условия по выдаче ипотеки', 'time': 'с 1 марта.'}, {'subject': 'Сбербанк', 'object': 'клиенты', 'action': 'ведет разъяснительную работу о снижении долговой нагрузки', 'time': 'не указано.'}, {'subject': 'клиент', 'object': 'банк', 'action': 'может предоставить дополнительную информацию для рассмотрения кредита', 'time': 'не указано.'}, {'subject': 'клиент', 'object': 'созаемщик', 'action': 'может привлечь для увеличения общего дохода', 'time': 'не указано.'}, {'subject': 'клиент', 'object': 'кредитные карты', 'action': 'может закрыть или уменьшить лимит', 'time': 'не указано.'}, {'subject': 'клиент', 'object': 'кредит', 'action': 'может запросить меньшую сумму или увеличить срок', 'time': 'не указано.'}]"
"17.0";"few_shot";"субъект: Полина Тризонова; объект: долговая нагрузка заемщиков; действие: сообщила; время: не указано.

субъект: Банк России; объект: условия по выдаче ипотеки закредитованным гражданам; действие: ужесточил; время: с 1 марта.

субъект: Сбербанк; объект: указания Банка России; действие: следует; время: не указано.

субъект: клиент; объект: долговая нагрузка; действие: снизить; время: не указано.

субъект: клиент; объект: кредит; действие: запросить меньшую сумму или увеличить срок; время: не указано.";"[{'subject': 'Полина Тризонова', 'object': 'долговая нагрузка заемщиков', 'action': 'сообщила', 'time': 'не указано.'}, {'subject': 'Банк России', 'object': 'условия по выдаче ипотеки закредитованным гражданам', 'action': 'ужесточил', 'time': 'с 1 марта.'}, {'subject': 'Сбербанк', 'object': 'указания Банка России', 'action': 'следует', 'time': 'не указано.'}, {'subject': 'клиент', 'object': 'долговая нагрузка', 'action': 'снизить', 'time': 'не указано.'}, {'subject': 'клиент', 'object': 'кредит', 'action': 'запросить меньшую сумму или увеличить срок', 'time': 'не указано.'}]"
"17.0";"chain_of_thought";"### Шаг 1: Ключевые события в тексте:
1. Банк России ужесточил условия выдачи ипотеки.
2. Сбербанк следует указаниям Банка России.
3. Сбербанк ведет разъяснительную работу с клиентами.
4. Клиент может предоставить дополнительную информацию для рассмотрения кредита.
5. Клиент может предпринять меры для снижения долговой нагрузки.
6. Клиент может привлечь созаемщика.
7. Клиент может закрыть лишние кредитные карты или уменьшить лимит по ним.
8. Клиент может запросить меньшую сумму кредита или увеличить срок кредитования.

### Шаг 2 и 3: Форматирование событий:

1. **Субъект:** Банк России; **Объект:** условия выдачи ипотеки; **Действие:** ужесточил; **Время:** с 1 марта.  
2. **Субъект:** Сбербанк; **Объект:** указания Банка России; **Действие:** следует; **Время:** с 1 марта.  
3. **Субъект:** Сбербанк; **Объект:** клиенты; **Действие:** ведет разъяснительную работу; **Время:** настоящее время.  
4. **Субъект:** клиент; **Объект:** дополнительная информация; **Действие:** предоставить; **Время:** настоящее время.  
5. **Субъект:** клиент; **Объект:** долговая нагрузка; **Действие:** предпринять меры для снижения; **Время:** настоящее время.  
6. **Субъект:** клиент; **Объект:** созаемщик; **Действие:** привлечь; **Время:** настоящее время.  
7. **Субъект:** клиент; **Объект:** лишние кредитные карты; **Действие:** закрыть или уменьшить лимит; **Время:** настоящее время.  
8. **Субъект:** клиент; **Объект:** сумма кредита или срок кредитования; **Действие:** зап";"[{'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}]"
"18.0";"zero_shot";"субъект: Михаил Головнин; объект: криптовалюта; действие: заявил о недоверии и опасениях; время: не указано  
субъект: Михаил Головнин; объект: криптовалюта; действие: объяснил создание как международной валюты; время: не указано  
субъект: Михаил Головнин; объект: криптовалюта; действие: отметил отсутствие формального обеспечения; время: не указано  
субъект: Михаил Головнин; объект: закон Трампа о стейблкойнах; действие: упомянул введение регулирования; время: не указано";"[{'subject': 'Михаил Головнин', 'object': 'криптовалюта', 'action': 'заявил о недоверии и опасениях', 'time': 'не указано'}, {'subject': 'Михаил Головнин', 'object': 'криптовалюта', 'action': 'объяснил создание как международной валюты', 'time': 'не указано'}, {'subject': 'Михаил Головнин', 'object': 'криптовалюта', 'action': 'отметил отсутствие формального обеспечения', 'time': 'не указано'}, {'subject': 'Михаил Головнин', 'object': 'закон Трампа о стейблкойнах', 'action': 'упомянул введение регулирования', 'time': 'не указано'}]"
"18.0";"few_shot";"субъект: Михаил Головнин; объект: криптовалюта; действие: объяснил, отметил; время: не указано.";"[{'subject': 'Михаил Головнин', 'object': 'криптовалюта', 'action': 'объяснил, отметил', 'time': 'не указано.'}]"
"18.0";"chain_of_thought";"**Событие 1**  
Субъект: Михаил Головнин;  
Объект: криптовалюта;  
Действие: заявил, что может вызвать недоверие и опасение;  
Время: в интервью РИА Новости.  

**Событие 2**  
Субъект: Михаил Головнин;  
Объект: криптовалюта;  
Действие: объяснил, что создавалась как международная валюта;  
Время: в интервью РИА Новости.  

**Событие 3**  
Субъект: Михаил Головнин;  
Объект: криптовалюта;  
Действие: отметил, что вызывает опасения из-за отсутствия обеспечения;  
Время: в интервью РИА Новости.  

**Событие 4**  
Субъект: Михаил Головнин;  
Объект: закон Трампа о стейблкойнах;  
Действие: упомянул, что закон призван ввести регулирование;  
Время: в интервью РИА Новости.";"[{'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}, {'subject': 'не указано', 'object': 'не указано', 'action': 'не указано', 'time': 'не указано'}]"
"19.0";"zero_shot";"1. субъект: Т-Банк; объект: переводы в адрес мошенников от студентов; действие: предотвратил; время: 2025 год.  
2. субъект: Т-Банк; объект: 2,8 миллиарда рублей; действие: спас; время: 2024 год.  
3. субъект: мошенники; объект: студенческая аудитория; действие: прицельно работают; время: не указано.  
4. субъект: Т-Банк; объект: 608 миллионов рублей (Москва и Московская область); действие: спас; время: 2025 год.  
5. субъект: Т-Банк; объект: 220 миллионов рублей (Санкт-Петербург и Ленинградская область); действие: спас; время: 2025 год.  
6. субъект: Т-Банк; объект: 96 миллионов рублей (Татарстан); действие: спас; время: 2025 год.  
7. субъект: мошенники; объект: абитуриенты; действие: выманивали код из смс для входа на ""Госуслуги""; время: лето 2025 года.  
8. субъект: мошенники; объект: молодые люди; действие: предлагали удаленную работу с выманиванием денег; время: не указано.  
9. субъект: мошенники; объект: студенты; действие: предлагали легкие деньги на инвестициях и криптовалюте; время: не указано.  
10. субъект: мошенники; объект: человек; действие: убеждали расстаться со сбережениями (социальная инженерия); время: не указано.";"[{'subject': 'Т-Банк', 'object': 'переводы в адрес мошенников от студентов', 'action': 'предотвратил', 'time': '2025 год.'}, {'subject': 'Т-Банк', 'object': '2,8 миллиарда рублей', 'action': 'спас', 'time': '2024 год.'}, {'subject': 'мошенники', 'object': 'студенческая аудитория', 'action': 'прицельно работают', 'time': 'не указано.'}, {'subject': 'Т-Банк', 'object': '608 миллионов рублей (Москва и Московская область)', 'action': 'спас', 'time': '2025 год.'}, {'subject': 'Т-Банк', 'object': '220 миллионов рублей (Санкт-Петербург и Ленинградская область)', 'action': 'спас', 'time': '2025 год.'}, {'subject': 'Т-Банк', 'object': '96 миллионов рублей (Татарстан)', 'action': 'спас', 'time': '2025 год.'}, {'subject': 'мошенники', 'object': 'абитуриенты', 'action': 'выманивали код из смс для входа на ""Госуслуги""', 'time': 'лето 2025 года.'}, {'subject': 'мошенники', 'object': 'молодые люди', 'action': 'предлагали удаленную работу с выманиванием денег', 'time': 'не указано.'}, {'subject': 'мошенники', 'object': 'студенты', 'action': 'предлагали легкие деньги на инвестициях и криптовалюте', 'time': 'не указано.'}, {'subject': 'мошенники', 'object': 'человек', 'action': 'убеждали расстаться со сбережениями (социальная инженерия)', 'time': 'не указано.'}]"
"19.0";"few_shot";"субъект: Т-Банк; объект: переводы в адрес мошенников от студентов; действие: предотвратил; время: 2025 год.  

Дополнительные детали:  
- Сумма предотвращенных переводов: 3,1 миллиарда рублей (в 2024 году — 2,8 миллиарда).  
- Основные регионы атак: Москва, Санкт-Петербург, Татарстан.  
- Популярные схемы мошенников:  
  - Поддельные звонки от ""приемных комиссий"".  
  - Фиктивные предложения удалённой работы.  
  - ""Гарантированные"" инвестиции с высоким доходом.  
- Рост атак на студентов: +20% по сравнению с 2024 годом.  
- Рекомендации: избегать сторонних ссылок, использовать только официальные платёжные механизмы.";"[{'subject': 'Т-Банк', 'object': 'переводы в адрес мошенников от студентов', 'action': 'предотвратил', 'time': '2025 год.'}]"
